,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
1315,Gastroenteritis,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Gastroenteritis,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Gastroenteritis,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,Gastroenteritis,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
1321,Bronchial Asthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1322,Bronchial Asthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1323,Bronchial Asthma,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1324,Bronchial Asthma,4,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1325,Bronchial Asthma,4,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1326,Bronchial Asthma,4,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1327,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
1328,Bronchial Asthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1329,Bronchial Asthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1330,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1331,Hypertension,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Hypertension,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Hypertension,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1337,Hypertension,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,Hypertension,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
1341,Migraine,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
1342,Migraine,3,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
1343,Migraine,3,5,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
1344,Migraine,3,5,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0
1345,Migraine,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
1346,Migraine,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
1347,Migraine,3,5,3,5,4,4,2,3,0,0,0,0,0,0,0,0,0
1348,Migraine,3,5,3,5,4,4,3,3,0,0,0,0,0,0,0,0,0
1349,Migraine,3,5,3,5,4,4,3,2,0,0,0,0,0,0,0,0,0
1350,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1351,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1352,Cervical spondylosis,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Cervical spondylosis,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Cervical spondylosis,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Cervical spondylosis,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Cervical spondylosis,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1358,Cervical spondylosis,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Cervical spondylosis,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,Paralysis (brain hemorrhage),3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Paralysis (brain hemorrhage),5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Paralysis (brain hemorrhage),5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Paralysis (brain hemorrhage),5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Paralysis (brain hemorrhage),3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Paralysis (brain hemorrhage),5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Paralysis (brain hemorrhage),5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
1371,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
1372,Jaundice,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
1373,Jaundice,1,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
1374,Jaundice,1,5,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
1375,Jaundice,1,5,4,7,3,4,4,0,0,0,0,0,0,0,0,0,0
1376,Jaundice,1,5,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0
1377,Jaundice,1,5,4,3,7,4,4,0,0,0,0,0,0,0,0,0,0
1378,Jaundice,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
1379,Jaundice,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
1380,Malaria,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
1381,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
1382,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
1383,Malaria,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
1384,Malaria,3,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
1385,Malaria,3,5,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
1386,Malaria,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
1387,Malaria,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
1388,Malaria,3,5,7,3,3,6,2,0,0,0,0,0,0,0,0,0,0
1389,Malaria,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
1390,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
1391,Chicken pox,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
1392,Chicken pox,1,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
1393,Chicken pox,1,3,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
1394,Chicken pox,1,3,4,7,3,4,5,6,6,3,0,0,0,0,0,0,0
1395,Chicken pox,1,3,4,2,3,4,5,6,6,3,0,0,0,0,0,0,0
1396,Chicken pox,1,3,4,2,7,4,5,6,6,3,0,0,0,0,0,0,0
1397,Chicken pox,1,3,4,2,7,3,5,6,6,3,0,0,0,0,0,0,0
1398,Chicken pox,1,3,4,2,7,3,4,6,6,3,0,0,0,0,0,0,0
1399,Chicken pox,1,3,4,2,7,3,4,5,6,3,0,0,0,0,0,0,0
1400,Dengue,3,3,3,5,4,7,3,5,4,4,3,2,3,0,0,0,0
1401,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,3,0,0,0,0
1402,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,0,0,0,0
1403,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
1404,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1405,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1406,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1407,Dengue,3,3,3,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1408,Dengue,3,3,3,5,7,3,5,4,4,3,6,2,3,0,0,0,0
1409,Dengue,3,3,3,5,4,3,5,4,4,3,6,2,3,0,0,0,0
1410,Typhoid,3,5,4,7,5,4,4,6,5,4,0,0,0,0,0,0,0
1411,Typhoid,3,5,4,7,3,4,4,6,5,4,0,0,0,0,0,0,0
1412,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
1413,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
1414,Typhoid,3,5,4,7,3,5,4,4,5,4,0,0,0,0,0,0,0
1415,Typhoid,3,5,4,7,3,5,4,4,6,4,0,0,0,0,0,0,0
1416,Typhoid,3,5,4,7,3,5,4,4,6,5,0,0,0,0,0,0,0
1417,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
1418,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
1419,Typhoid,3,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0,0
1420,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
1421,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
1422,hepatitis A,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1423,hepatitis A,3,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1424,hepatitis A,3,5,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1425,hepatitis A,3,5,3,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1426,hepatitis A,3,5,3,4,4,4,6,5,4,2,0,0,0,0,0,0,0
1427,hepatitis A,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
1428,hepatitis A,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
1429,hepatitis A,3,5,3,4,5,4,4,5,4,2,0,0,0,0,0,0,0
1430,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
1431,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
1432,Hepatitis B,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1433,Hepatitis B,1,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1434,Hepatitis B,1,4,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1435,Hepatitis B,1,4,2,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1436,Hepatitis B,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1437,Hepatitis B,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1438,Hepatitis B,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1439,Hepatitis B,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1440,Hepatitis C,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1441,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1442,Hepatitis C,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1443,Hepatitis C,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1444,Hepatitis C,4,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1445,Hepatitis C,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1446,Hepatitis C,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1447,Hepatitis C,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1448,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1449,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1450,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
1451,Hepatitis D,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1452,Hepatitis D,3,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1453,Hepatitis D,3,5,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1454,Hepatitis D,3,5,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1455,Hepatitis D,3,5,4,3,5,4,4,4,0,0,0,0,0,0,0,0,0
1456,Hepatitis D,3,5,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0
1457,Hepatitis D,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1458,Hepatitis D,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1459,Hepatitis D,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1460,Hepatitis E,3,5,4,7,3,4,5,4,4,4,7,6,0,0,0,0,0
1461,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
1462,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
1463,Hepatitis E,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1464,Hepatitis E,3,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1465,Hepatitis E,3,5,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1466,Hepatitis E,3,5,4,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1467,Hepatitis E,3,5,4,7,4,5,4,4,4,6,7,6,0,0,0,0,0
1468,Hepatitis E,3,5,4,7,3,5,4,4,4,6,7,6,0,0,0,0,0
1469,Hepatitis E,3,5,4,7,3,4,4,4,4,6,7,6,0,0,0,0,0
1470,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1471,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1472,Alcoholic hepatitis,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1473,Alcoholic hepatitis,5,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1474,Alcoholic hepatitis,5,3,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1475,Alcoholic hepatitis,5,3,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1476,Alcoholic hepatitis,5,3,4,7,5,6,0,0,0,0,0,0,0,0,0,0,0
1477,Alcoholic hepatitis,5,3,4,7,4,6,0,0,0,0,0,0,0,0,0,0,0
1478,Alcoholic hepatitis,5,3,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0
1479,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1480,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
1481,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
1482,Tuberculosis,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1483,Tuberculosis,3,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1484,Tuberculosis,3,5,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1485,Tuberculosis,3,5,4,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1486,Tuberculosis,3,5,4,3,7,4,3,4,5,4,6,6,5,7,5,0,0
1487,Tuberculosis,3,5,4,3,4,4,3,4,5,4,6,6,5,7,5,0,0
1488,Tuberculosis,3,5,4,3,4,7,3,4,5,4,6,6,5,7,5,0,0
1489,Tuberculosis,3,5,4,3,4,7,4,4,5,4,6,6,5,7,5,0,0
1490,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
1491,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
1492,Common Cold,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1493,Common Cold,4,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1494,Common Cold,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1495,Common Cold,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1496,Common Cold,4,3,4,4,3,6,6,5,4,5,4,5,5,7,3,2,0
1497,Common Cold,4,3,4,4,7,6,6,5,4,5,4,5,5,7,3,2,0
1498,Common Cold,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
1499,Common Cold,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
1500,Pneumonia,3,4,4,7,4,3,6,7,5,4,0,0,0,0,0,0,0
1501,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
1502,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
1503,Pneumonia,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1504,Pneumonia,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1505,Pneumonia,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1506,Pneumonia,3,4,4,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1507,Pneumonia,3,4,4,7,3,6,5,7,5,4,0,0,0,0,0,0,0
1508,Pneumonia,3,4,4,7,4,6,5,7,5,4,0,0,0,0,0,0,0
1509,Pneumonia,3,4,4,7,4,3,5,7,5,4,0,0,0,0,0,0,0
1510,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1511,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1512,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1513,Dimorphic hemmorhoids(piles),5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Dimorphic hemmorhoids(piles),4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Dimorphic hemmorhoids(piles),4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Dimorphic hemmorhoids(piles),4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Dimorphic hemmorhoids(piles),4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1519,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1520,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Heart attack,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Heart attack,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Heart attack,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Heart attack,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Heart attack,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Heart attack,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Heart attack,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
1531,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
1532,Varicose veins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1533,Varicose veins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1534,Varicose veins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1535,Varicose veins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1536,Varicose veins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1537,Varicose veins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1538,Varicose veins,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0
1539,Varicose veins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1540,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
1541,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
1542,Hypothyroidism,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1543,Hypothyroidism,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1544,Hypothyroidism,4,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1545,Hypothyroidism,4,3,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1546,Hypothyroidism,4,3,5,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1547,Hypothyroidism,4,3,5,3,4,5,6,5,5,3,2,6,0,0,0,0,0
1548,Hypothyroidism,4,3,5,3,2,5,6,5,5,3,2,6,0,0,0,0,0
1549,Hypothyroidism,4,3,5,3,2,4,6,5,5,3,2,6,0,0,0,0,0
1550,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
1551,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
1552,Hyperthyroidism,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1553,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1554,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1555,Hyperthyroidism,4,3,3,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1556,Hyperthyroidism,4,3,3,5,6,5,4,2,2,6,0,0,0,0,0,0,0
1557,Hyperthyroidism,4,3,3,5,3,5,4,2,2,6,0,0,0,0,0,0,0
1558,Hyperthyroidism,4,3,3,5,3,6,4,2,2,6,0,0,0,0,0,0,0
1559,Hyperthyroidism,4,3,3,5,3,6,5,2,2,6,0,0,0,0,0,0,0
1560,Hypoglycemia,5,4,4,3,3,5,5,4,4,2,4,0,0,0,0,0,0
1561,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
1562,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
1563,Hypoglycemia,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1564,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1565,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1566,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1567,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1568,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
1569,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
1570,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1571,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1572,Osteoarthristis,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1573,Osteoarthristis,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1574,Osteoarthristis,3,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1575,Osteoarthristis,3,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1576,Osteoarthristis,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1577,Osteoarthristis,3,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1578,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1579,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1580,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1581,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1582,Arthritis,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Arthritis,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1587,Arthritis,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1589,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1590,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1591,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1592,(vertigo) Paroymsal  Positional Vertigo,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1593,(vertigo) Paroymsal  Positional Vertigo,5,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1594,(vertigo) Paroymsal  Positional Vertigo,5,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1595,(vertigo) Paroymsal  Positional Vertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1596,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1597,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1598,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1599,(vertigo) Paroymsal  Positional Vertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1600,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Acne,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Urinary tract infection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Urinary tract infection,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Urinary tract infection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Urinary tract infection,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Urinary tract infection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Urinary tract infection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
